name,combo
Dania,2-9-2
Katia,2-4-6
Maia,2-4-6
Amani,2-9-2
Shianne,6-1-7
Madisen,6-5-2
Odalis,7-8-6
Kaylah,2-2-4
Sarahi,2-9-2
Jailene,2-9-2
Jazlyn,1-6-7
Alyssia,2-3-5
Chyna,1-5-6
Estefany,2-3-5
Ansley,6-7-4
Madyson,7-5-3
Jaycie,6-2-8
Jacey,6-2-8
Lexis,5-1-6
Daijah,2-4-6
Joslyn,6-8-5
Dejah,6-4-1
Yulissa,4-3-7
Anahi,2-4-6
Aylin,1-6-7
Julisa,4-5-9
Salma,2-8-1
Madisyn,1-3-4
Erykah,6-8-5
Gisselle,1-6-7
Raegan,7-3-1
Tea,6-2-8
Estrella,2-9-2
Jayda,2-3-5
Rylie,5-1-6
Makala,3-9-3
Taya,2-9-2
Kaylan,2-8-1
Camila,2-1-3
Annalise,7-5-3
Jazmyne,6-7-4
Keeley,6-3-9
Shaylee,2-1-3
Savana,3-1-4
Madelynn,6-1-7
Micayla,2-8-1
Maeve,2-8-1
Nautica,5-1-6
Cali,1-6-7
Serenity,1-6-7
Yulisa,4-2-6
Baylie,6-3-9
Samara,3-5-8
Mya,1-2-3
Ally,1-4-5
Myah,1-1-2
Reanna,7-1-8
Madilyn,1-5-6
Felicity,5-3-8
Ireland,6-3-9
Skyla,1-4-5
Willow,6-7-4
Jaida,2-5-7
Abigayle,7-1-8
Jaelyn,6-7-4
Rhianna,2-9-2
Amira,2-4-6
Shae,6-9-6
Zoie,2-8-1
Caleigh,6-3-9
Abril,1-5-6
Deasia,7-5-3
Kaylen,6-8-5
Tayla,2-3-5
Alexys,6-8-5
Jaycee,2-2-4
Jayde,6-3-9
Kennedi,1-7-8
Amaya,3-2-5
Piper,5-5-1
Aniya,2-3-5
Noelia,3-8-2
Kiarra,2-2-4
Shaniya,2-3-5
Keara,7-2-9
Emmalee,7-2-9
Aiyana,3-3-6
Miya,1-2-3
Jalyn,1-7-8
Nyasia,2-4-6
Aniyah,2-2-4
Jaylene,2-7-9
Kyara,2-9-2
Citlalli,1-5-6
Abigale,7-3-1
Isabela,7-6-4
Tatyanna,3-3-6
Journey,5-4-9
Ryleigh,5-7-3
Aliya,2-1-3
Sky,7-3-1
Shyla,1-1-2
Bryn,7-7-5
Abagail,3-3-6
Izabella,7-7-5
Nya,1-3-4
Saige,6-8-5
Jakayla,3-4-7
Litzy,9-2-2
Brisa,1-3-4
Amya,2-2-4
Jackeline,2-5-7
Kaya,2-9-2
Jaquelin,9-8-8
Hailie,6-2-8
Nyah,1-2-3
Amara,3-4-7
Dariana,3-9-3
Yamilet,6-7-4
Monserrat,3-3-6
Cielo,2-6-8
Aryanna,3-8-2
Anaya,3-3-6
Arely,6-1-7
Kaia,2-2-4
Maryam,2-6-8
Anjali,2-9-2
Lilliana,2-5-7
Amiya,2-2-4
Belen,1-1-2
Aliza,2-2-4
Keira,6-2-8
Janiya,2-4-6
Ashtyn,1-5-6
Neha,6-4-1
Laisha,2-3-5
Amina,2-9-2
Jailyn,1-7-8
Kenna,6-3-9
Iyana,2-3-5
Maiya,2-2-4
Marlen,6-3-9
Nevaeh,2-8-1
Ainsley,6-7-4
Yuliana,5-6-2
Beyonce,7-8-6
Nayely,6-4-1
Johana,8-5-4
Nallely,6-3-9
Kaiya,2-9-2
Meadow,3-4-7
Makaila,3-9-3
Kya,1-9-1
Ximena,6-6-3
Jimena,6-1-7
Melany,6-1-7
Jamya,2-3-5
Taina,2-7-9
Aubrie,9-2-2
Frida,1-1-2
Kaliyah,2-2-4
Mikaila,2-9-2
Taliyah,2-2-4
Taniya,2-5-7
Citlali,1-2-3
Annabella,8-9-8
Dafne,6-6-3
Hayleigh,6-6-3
Yoselin,2-7-9
Areli,6-3-9
Madalynn,2-1-3
Priscila,1-5-6
Miah,1-3-4
Keila,6-5-2
Natalya,3-8-2
Jaylynn,1-1-2
Rianna,2-1-3
Sheyla,6-1-7
Aryana,3-3-6
Elle,1-6-7
Lisbeth,5-7-3
Evelin,1-3-4
Makena,7-2-9
Jaliyah,2-1-3
Keyla,6-3-9
Giana,2-3-5
Maleah,7-6-4
Shreya,6-7-4
Maliyah,2-4-6
Samira,2-5-7
Jalynn,1-3-4
Galilea,7-4-2
Riya,1-7-8
Cadence,2-6-8
Iyanna,2-8-1
Kiya,1-9-1
Jaylyn,1-5-6
Estefani,2-5-7
Yareli,6-1-7
Dayanara,4-7-2
Janiyah,2-3-5
Taniyah,2-4-6
Sanaa,3-6-9
Yahaira,3-6-9
Kadence,2-5-7
Amiyah,2-1-3
Tamya,2-4-6
Sherlyn,5-6-2
Natalee,3-1-4
Lainey,6-6-3
Angeles,2-7-9
Karyme,6-4-1
Arly,1-1-2
Saniya,2-4-6
Sariah,2-9-2
Kaydence,2-3-5
Alani,2-8-1
Amaris,2-5-7
Charlize,6-4-1
Kimora,7-6-4
Xiomara,8-1-9
Marin,1-9-1
Diya,1-2-3
Treasure,5-3-8
Aleena,3-8-2
Saniyah,2-3-5
Addyson,7-5-3
Karis,1-3-4
Gracelyn,6-7-4
Jaylee,2-2-4
Nathaly,2-7-9
Livia,1-7-8
Jayleen,2-7-9
Janiah,2-5-7
Gwyneth,5-7-3
Zariah,2-7-9
Averie,2-4-6
Heidy,5-1-6
Mikalah,2-8-1
Arleth,6-4-1
Karma,2-6-8
Siena,6-6-3
Jaelynn,6-3-9
Anabelle,3-4-7
Naima,2-9-2
Anneliese,7-5-3
Zara,2-8-1
Elliana,7-2-9
Kinsley,5-9-5
Selah,6-3-9
Jolette,7-8-6
Brylee,1-3-4
Myla,1-5-6
Yuridia,4-2-6
Montserrat,3-5-8
Valery,6-5-2
Lilianna,2-7-9
Leyla,6-4-1
Rihanna,2-9-2
Addisyn,1-3-4
Akeelah,3-4-7
Adison,7-1-8
Lilyana,2-9-2
Nathalia,3-9-3
Paisley,6-9-6
Yaretzi,6-8-5
Scarlet,6-9-6
Braelyn,6-8-5
Kamila,2-9-2
Cailyn,1-9-1
Bethzy,5-9-5
Adyson,7-1-8
Joselin,2-1-3
Mariyah,2-1-3
Kinley,5-8-4
Jaylah,2-1-3
Charlee,2-5-7
Adamaris,3-9-3
Malaya,3-5-8
Khloe,2-4-6
Amirah,2-3-5
Briley,5-3-8
Jorja,7-2-9
Rayne,6-3-9
Sanai,2-6-8
Dahlia,2-6-8
Lorelai,3-6-9
Neveah,2-8-1
Izabelle,2-7-9
Miley,5-5-1
Mylee,1-5-6
Jordin,6-1-7
Jaslene,2-1-3
Audrina,5-9-5
Azul,4-2-6
Marely,6-5-2
Shiloh,6-2-8
Madilynn,1-1-2
Jaeda,7-5-3
Jazlynn,1-2-3
Londyn,6-6-3
Giada,2-2-4
Adelyn,6-1-7
Jocelynn,2-6-8
Mylie,5-5-1
Adalyn,2-1-3
Aliana,3-8-2
Giuliana,5-6-2
Azaria,3-8-2
Zaniyah,2-1-3
Alyvia,2-5-7
Joseline,7-1-8
Kelis,5-6-2
Lillianna,2-1-3
Kylah,1-2-3
Hadassah,3-4-7
Allisson,7-4-2
Caylee,2-4-6
Mareli,6-7-4
Dayami,2-6-8
Alisson,7-1-8
Nylah,1-5-6
Jazlene,2-8-1
Adalynn,2-6-8
Jaslyn,1-8-9
Gemma,6-6-3
Lailah,2-5-7
Brynlee,1-8-9
Raelynn,6-2-8
Marlie,6-7-4
Anabella,8-4-3
Ariella,7-6-4
Kamora,8-6-5
Paityn,1-3-4
Payten,6-3-9
Amiah,2-3-5
Averi,6-4-1
Avah,2-3-5
Karsyn,1-6-7
Jamiya,2-3-5
Laylah,2-3-5
Carleigh,6-3-9
Kenley,1-8-9
Sloane,3-9-3
Elianna,7-4-2
