name,combo
WISNER,5-2-7
SHULMAN,4-3-7
SABOL,7-6-4
PAPP,1-3-4
STRASSER,6-5-2
SARTIN,1-8-9
ROTHSTEIN,2-9-2
GROTE,2-9-2
BEAUDRY,9-4-4
DEVILLE,1-5-6
ROOP,3-7-1
VILLAR,1-1-2
BUSSELL,8-1-9
BOWYER,2-5-7
YOSHIDA,7-2-9
HERTZ,5-9-5
COUNTRYMAN,1-8-9
HOEY,2-6-8
ROSEBERRY,7-1-8
SCHOCK,6-8-5
BOOZER,8-1-9
MCCOWAN,7-2-9
KIRSCHNER,5-1-6
LECHNER,1-1-2
WINKELMAN,6-6-3
WITHAM,1-1-2
THURBER,8-3-2
DEPRIEST,1-5-6
CHENAULT,9-3-3
MOTEN,2-2-4
TILLOTSON,3-7-1
GUAN,4-3-7
KETCHAM,6-1-7
JILES,5-5-1
GROSSO,3-9-3
NOTTINGHAM,7-6-4
KELLAM,6-3-9
ALEJO,3-4-7
THOMA,7-5-3
MARCHETTI,6-1-7
HOLIFIELD,2-6-8
FORTSON,3-5-8
LEASURE,5-4-9
MCEACHERN,2-5-7
OCEGUERA,2-1-3
CARLETON,3-4-7
WEEKLEY,6-8-5
KINSELLA,6-5-2
HARVELL,6-9-6
WALDON,7-8-6
KEAN,6-7-4
CHANCELLOR,3-7-1
BLOSSER,2-7-9
DETWEILER,6-5-2
PRESNELL,1-1-2
BEACHY,6-2-8
LINGLE,5-9-5
PLUMLEY,8-6-5
KNOPP,6-3-9
GAMACHE,7-4-2
ATWATER,7-9-7
CAINE,6-8-5
WOODLAND,4-3-7
TERWILLIGER,1-2-3
MOLLER,2-1-3
CLELAND,6-9-6
COTTINGHAM,7-4-2
JANKE,6-8-5
WILLMAN,1-2-3
DANN,1-5-6
MANGRUM,4-2-6
SHUCK,3-5-8
PADEN,6-7-4
ADELMAN,7-7-5
BRIM,9-6-6
TULLIS,3-9-3
HERTEL,1-4-5
GALLAHER,7-3-1
LEOPOLD,8-8-7
DONEGAN,3-3-6
POPOVICH,3-2-5
GUSMAN,4-8-3
CHATHAM,2-7-9
SCHOOLEY,8-4-3
PINDER,5-7-3
HEISE,1-9-1
MAINES,6-1-7
NYSTROM,6-1-7
JAHNKE,6-7-4
POON,3-3-6
MURPHREE,4-1-5
PELAEZ,2-9-2
RISLEY,5-2-7
SOHN,6-5-2
SHIM,9-4-4
ARMENTROUT,6-4-1
KASTNER,6-1-7
PHILPOTT,6-2-8
MAO,7-4-2
PURSLEY,8-9-8
MANGOLD,7-5-3
MCCOURT,9-3-3
HOLLAR,7-5-3
DESMARAIS,7-1-8
DEBORD,2-1-3
GULLETT,8-8-7
GAETA,7-9-7
BAE,6-2-8
HOULIHAN,1-6-7
GORTON,3-5-8
STEINMAN,6-8-5
SANTO,7-8-6
SNELLING,5-6-2
CORPUZ,9-9-9
LOOK,3-5-8
SCUDDER,8-3-2
TREECE,6-5-2
BINNS,9-4-4
SOKOLOWSKI,9-5-5
HARNER,6-4-1
GALLUP,4-2-6
MARTI,1-6-7
TEASLEY,2-4-6
MARKEL,6-9-6
CASIANO,8-9-8
NICKS,9-2-2
RECINOS,2-9-2
PARADISE,7-3-1
COLMAN,7-6-4
ORANGE,3-3-6
MELE,1-7-8
MEDFORD,2-9-2
TEMPLIN,5-3-8
ZUBER,8-1-9
MACKIN,1-5-6
BRODSKY,6-7-4
HOUSEHOLDER,7-6-4
WIRTZ,9-6-6
HACKMAN,2-4-6
TIPPETT,5-2-7
POLSON,3-7-1
COLSTON,3-5-8
CERNA,6-8-5
HERALD,6-6-3
SHULTS,3-6-9
SHUBERT,8-4-3
MERTENS,1-3-4
DAVE,6-8-5
DUFFIELD,8-5-4
VANNESS,6-7-4
MAYNE,6-7-4
DRISKELL,5-4-9
PERCY,5-8-4
LAUDERDALE,6-5-2
CIPRIANO,7-6-4
THEODORE,4-5-9
COLELLA,3-3-6
KIGER,5-9-5
BROWNFIELD,2-7-9
STELLA,6-9-6
WIDEMAN,6-9-6
MAYE,6-2-8
CHISOLM,6-1-7
MULDOON,6-7-4
FITZWATER,6-5-2
HARVILLE,6-9-6
DIXSON,6-7-4
BURKEY,8-2-1
HARTSFIELD,6-6-3
SCHADE,6-7-4
BRAWLEY,6-8-5
PELFREY,1-5-6
TENNYSON,2-7-9
WHITTED,5-3-8
SILVAS,1-9-1
HARBOUR,1-1-2
KRUPA,4-9-4
PERAZA,7-6-4
ERDMANN,6-9-6
HALPERN,6-5-2
FINNERTY,5-7-3
MACKINNON,7-6-4
HUMBERT,8-7-6
MCCARLEY,6-2-8
DOSTER,2-7-9
KUGLER,8-3-2
LIVESAY,6-6-3
FORCE,2-9-2
HABERMAN,7-1-8
LAMP,1-5-6
HECTOR,2-4-6
CHARRON,7-7-5
WOOSLEY,8-7-6
REIN,5-5-1
ASHBURN,4-7-2
GREENLEAF,7-3-1
NIEMANN,6-1-7
CARILLO,7-9-7
SKELLY,5-7-3
NUNNALLY,4-1-5
RENFROW,2-7-9
PRICKETT,5-7-3
ANGUS,4-4-8
BEDNAR,6-2-8
NIGHTINGALE,6-1-7
STEINBACH,6-3-9
WARNICK,1-6-7
JASON,7-7-5
HANS,1-5-6
LYDON,6-1-7
RUTLAND,4-5-9
ALLEMAN,7-6-4
HAWN,1-9-1
MALIN,1-3-4
BEECH,1-4-5
AUGER,9-7-7
DESILVA,6-3-9
IZAGUIRRE,9-6-6
ISHAM,1-4-5
MANDUJANO,2-1-3
GLASSER,6-3-9
DIMARCO,7-2-9
BERUMEN,4-2-6
NIPPER,5-1-6
PEGRAM,6-9-6
SUNDBERG,8-1-9
LABBE,6-7-4
MCPHEE,1-4-5
CRAFTON,7-7-5
AGUSTIN,4-6-1
CANTOR,7-1-8
BELLER,1-8-9
BANG,1-5-6
LAWYER,6-6-3
CROY,6-1-7
KYLES,5-4-9
WINANS,1-7-8
BATTISTA,2-9-2
JOST,6-4-1
BAKKEN,6-2-8
DANDRIDGE,6-6-3
MUSTAFA,5-4-9
ICE,5-3-8
EKLUND,8-5-4
MONTESDEOCA,5-1-6
HERMES,1-4-5
GRIMALDO,7-9-7
VANNOY,7-5-3
GRAINGER,6-1-7
LAMAS,2-8-1
TARANTINO,8-5-4
WITTER,5-9-5
WORTHEN,2-2-4
BASINGER,6-6-3
COWDEN,2-8-1
HILES,5-3-8
MCANALLY,2-7-9
FELIPE,1-7-8
GALLIMORE,3-8-2
KAPP,1-7-8
MAKOWSKI,7-5-3
COPENHAVER,8-9-8
RAMER,6-4-1
GIDEON,2-7-9
BOWKER,2-9-2
WILKENS,5-7-3
SEEGER,6-8-5
HUNTSMAN,4-7-2
PALLADINO,8-4-3
JESSEE,6-3-9
KITTRELL,5-3-8
ROLLE,2-6-8
CICCONE,2-5-7
KOLAR,7-5-3
BRANNEN,6-8-5
BIXBY,9-8-8
POHLMAN,7-9-7
STRACHAN,2-1-3
LESHER,1-3-4
FLEISCHER,1-3-4
UMANA,5-9-5
MURPHEY,8-8-7
MCENTIRE,1-5-6
RABON,7-7-5
MCAULEY,9-8-8
BUNTON,9-5-5
SOILEAU,6-4-1
SHERIFF,5-3-8
BOROWSKI,3-1-4
MULLENS,8-7-6
LARRABEE,3-5-8
PROUTY,9-7-7
MALLEY,6-8-5
SUMRALL,4-2-6
REISINGER,1-4-5
SURBER,8-3-2
KASTEN,6-1-7
SHOEMAKE,8-6-5
YOWELL,2-9-2
BONIN,6-3-9
BEVAN,6-2-8
BOVE,2-6-8
BOE,2-2-4
HAZARD,2-2-4
SLAY,1-2-3
CARRAWAY,3-6-9
KACZMAREK,7-1-8
ARMITAGE,7-4-2
LOWTHER,2-9-2
SHEAFFER,2-3-5
FARAH,2-5-7
ATENCIO,3-1-4
UNG,3-3-6
KIRKHAM,1-7-8
CAVANAGH,3-9-3
MCCUTCHEN,8-1-9
SHOOP,3-7-1
NICKLES,5-5-1
BORCHARDT,7-1-8
DURKEE,4-6-1
MAUS,4-5-9
SHEDD,5-8-4
PETRILLO,2-6-8
BRAINARD,2-2-4
EDDINGS,5-3-8
FANELLI,6-8-5
SEO,2-1-3
HEANEY,2-2-4
DRENNAN,6-1-7
MCGARVEY,6-7-4
SADDLER,6-3-9
LUCIA,4-6-1
HIGA,1-6-7
GAILEY,6-8-5
GROH,6-6-3
HINCKLEY,5-1-6
GRINER,5-3-8
NORFLEET,7-7-5
CAPLAN,2-9-2
RADEMACHER,3-1-4
SOUDER,5-5-1
AUTREY,9-9-9
ESKRIDGE,1-5-6
DRUMM,3-3-6
FISKE,5-9-5
GIFFIN,9-6-6
TOWNLEY,2-4-6
DEROSE,7-5-3
BURRUS,6-3-9
CASTREJON,3-3-6
EMMERT,1-1-2
COTHRAN,7-9-7
HARTSELL,6-8-5
KILBURN,3-3-6
RIGGLE,5-8-4
TRUSSELL,8-1-9
MULVEY,8-9-8
BARTO,7-4-2
CRANK,1-1-2
LOVELY,2-8-1
WOODHOUSE,8-9-8
POWE,2-3-5
PABLO,7-3-1
ZACK,1-4-5
MURCHISON,9-3-3
DICARLO,7-1-8
KESSEL,1-7-8
HAGOOD,4-1-5
ROST,6-3-9
EDSON,2-1-3
BLAKENEY,2-1-3
FANT,1-4-5
BRODEUR,5-6-2
JUMP,3-3-6
SPRY,7-8-6
LAGUNA,5-6-2
LOTZ,6-4-1
BERGQUIST,8-2-1
COLLARD,7-4-2
MASH,1-4-5
RIDEOUT,5-6-2
BILBREY,5-5-1
SELMAN,6-4-1
FORTUNATO,7-6-4
HOLZER,2-1-3
PIFER,5-4-9
MCABEE,2-9-2
TALAMANTES,8-8-7
TOLLEFSON,8-2-1
PASTORE,3-1-4
CREW,5-8-4
WILCHER,5-1-6
KUTZ,3-3-6
STALLARD,2-4-6
RESSLER,1-5-6
FEHR,5-5-1
PIERCY,5-8-4
LAFOND,7-9-7
DIGIACOMO,4-9-4
SCHUCK,3-8-2
WINKLE,5-6-2
GRAYBILL,1-4-5
PLATA,2-3-5
GRIBBLE,5-5-1
ODLE,2-7-9
FRAGA,2-4-6
BRESSLER,1-7-8
MOULTRIE,5-9-5
TUNG,3-5-8
CHARETTE,2-6-8
MARVEL,6-2-8
KERBY,5-2-7
MORI,6-4-1
HAMMAN,2-3-5
FAVORS,7-2-9
FREEZE,6-5-2
DELISLE,1-2-3
STRAW,1-8-9
DINGLE,5-1-6
ELIZALDE,2-9-2
CABELLO,3-2-5
ZALEWSKI,6-1-7
FUNKHOUSER,8-4-3
ABATE,7-4-2
NERO,2-5-7
HOLSTON,3-1-4
JOSEY,2-9-2
SCHRECK,5-8-4
SHROYER,2-7-9
PAQUIN,4-2-6
BING,9-5-5
CHAUVIN,4-2-6
MARIA,2-4-6
MELGOZA,3-4-7
ARMS,1-5-6
CADDELL,6-8-5
PITCHFORD,6-3-9
STERNBERG,1-8-9
RANA,2-5-7
LOVELADY,3-3-6
STROUSE,5-4-9
MACARTHUR,5-8-4
LECHUGA,9-3-3
WOLFSON,3-2-5
MCGLYNN,7-9-7
KOO,3-2-5
STOOPS,3-2-5
TETREAULT,5-9-5
LEPAGE,2-8-1
DUREN,8-9-8
HARTZ,1-9-1
KISSEL,5-7-3
GISH,9-7-7
LARGENT,6-8-5
HENNINGER,1-3-4
JANSON,7-3-1
CARRICK,1-8-9
KENNER,1-3-4
HAACK,2-4-6
DIEGO,2-2-4
WACKER,6-1-7
WARDELL,6-6-3
BALLENTINE,2-2-4
SMELTZER,1-9-1
BIBB,9-6-6
WINTON,6-8-5
BIBBS,9-7-7
REINHARD,6-8-5
NILSEN,5-5-1
EDISON,2-1-3
KALINOWSKI,7-9-7
JUNE,8-6-5
HEWLETT,1-2-3
BLAISDELL,6-7-4
ZEMAN,6-8-5
CHON,6-7-4
BOARD,7-6-4
NEALY,6-6-3
MORETTI,2-8-1
WANNER,6-6-3
BONNETT,2-7-9
HARDIE,6-3-9
MAINS,1-1-2
CORDEIRO,8-7-6
KARIM,1-6-7
KAUTZ,4-3-7
CRAVER,6-7-4
COLUCCI,9-3-3
CONGDON,3-6-9
MOUNTS,9-3-3
KURZ,3-1-4
EDER,1-4-5
MERRYMAN,6-2-8
SOLES,2-5-7
DULIN,3-3-6
LUBIN,3-1-4
MCGOWEN,2-6-8
HOCKENBERRY,7-9-7
WORK,6-7-4
MAZZOLA,8-5-4
CRANDELL,6-9-6
MCGRADY,1-7-8
CARUTHERS,9-5-5
GOVEA,3-2-5
MENG,5-7-3
FETTER,1-1-2
TRUSTY,3-3-6
WEINTRAUB,9-5-5
HURLBURT,6-6-3
REIFF,5-3-8
NOWAKOWSKI,4-2-6
HOARD,7-3-1
DENSMORE,7-5-3
BLUMENTHAL,9-9-9
NEALE,2-8-1
SCHIFF,9-6-6
RALEIGH,6-9-6
STEIGER,1-1-2
MARMOLEJO,9-3-3
JESSIE,1-3-4
PALAFOX,8-4-3
TUTT,3-6-9
KEISTER,1-5-6
CORE,2-3-5
IM,9-4-4
WENDELL,1-2-3
BENNET,1-5-6
CANNING,1-7-8
KRULL,3-8-2
PATTI,1-2-3
ZUCKER,8-4-3
SCHLESINGER,1-1-2
WISER,5-6-2
DUNSON,9-6-6
OLMEDO,8-2-1
HAKE,6-1-7
CHAMPLIN,1-3-4
BRALEY,6-3-9
WHEELOCK,7-3-1
GEIER,1-7-8
JANIS,1-7-8
TUREK,8-4-3
GRINDSTAFF,1-4-5
SCHAFFNER,6-2-8
DEAS,6-5-2
SIROIS,6-2-8
POLITO,3-3-6
BERGIN,5-5-1
SCHALL,1-9-1
VINEYARD,6-2-8
PELLEGRINI,1-7-8
CORRADO,4-7-2
OLESON,8-9-8
LIST,9-6-6
DAMERON,3-4-7
PARKIN,1-5-6
FLAKE,6-2-8
HOLLINGSHEAD,3-3-6
CHANCEY,6-8-5
HUFFORD,9-6-6
MORELL,2-1-3
KANTOR,7-9-7
CHASTEEN,2-1-3
LABORDE,3-9-3
SESSOMS,2-8-1
HERMANSON,3-5-8
BURNELL,8-4-3
DEWBERRY,1-9-1
TOLMAN,7-5-3
GLASSCOCK,7-2-9
DURFEE,4-1-5
GILROY,6-8-5
WILKEY,5-8-4
DUNGAN,4-3-7
SARAVIA,3-5-8
WEIGAND,6-3-9
BIGLER,5-3-8
VANCLEAVE,3-1-4
BURLINGAME,9-3-3
ROSEMAN,3-1-4
STIFFLER,5-9-5
GAGLIANO,8-4-3
KATES,6-5-2
AWAD,2-9-2
KNEPP,5-3-8
RONDEAU,6-9-6
BERTSCH,5-7-3
WOLVERTON,8-1-9
WALCOTT,7-6-4
POSS,6-9-6
FRISBY,9-7-7
WEXLER,1-5-6
REINHOLD,2-2-4
KROL,6-5-2
STUCK,3-8-2
RICCIARDI,1-1-2
ARDOIN,7-9-7
MICHAELSON,3-6-9
LILLARD,1-4-5
BURCIAGA,5-3-8
BIRCHFIELD,5-8-4
PATCH,1-2-3
SILVEY,5-6-2
SIMMONDS,6-1-7
SIU,3-1-4
PRESS,5-9-5
DEANS,6-1-7
RIEGEL,1-1-2
ISMAIL,1-8-9
MAGALLON,8-4-3
DILLER,5-1-6
HINE,5-4-9
MICHALAK,2-2-4
DONES,2-1-3
DEITZ,5-5-1
GULLEDGE,4-6-1
STROMAN,7-3-1
KOBAYASHI,8-2-1
HAFER,6-5-2
BERK,5-4-9
LANDIN,1-8-9
GILLES,5-5-1
OBRYANT,7-9-7
CHEEKS,1-5-6
GRESS,5-9-5
LUTES,8-6-5
RAPHAEL,7-9-7
PIZANO,7-2-9
BACHMANN,2-9-2
CIFUENTES,4-8-3
EARP,6-7-4
GILREATH,6-2-8
PELUSO,5-2-7
HUBBS,3-4-7
ALVIS,1-8-9
PEER,1-7-8
DUTRA,4-6-1
STETSON,2-2-4
CONSTANT,7-9-7
BENFORD,2-8-1
SORTO,3-3-6
CATER,6-5-2
ROSIER,2-1-3
ISENBERG,1-6-7
SHANKLIN,1-6-7
VELOZ,2-6-8
RAMAGE,7-2-9
DUNFORD,9-1-1
KU,3-2-5
HAMES,6-4-1
EDDINS,5-5-1
RUANO,1-5-6
FRINK,9-4-4
FLOWER,2-5-7
BEADLE,2-9-2
ROCHESTER,7-5-3
FONTES,2-5-7
MEFFORD,2-2-4
BARWICK,1-3-4
MILLEN,5-6-2
STELLY,5-7-3
CANN,1-4-5
RAYNER,6-3-9
CARRUTH,4-4-8
WENDLING,5-2-7
SHUTT,3-4-7
HAZZARD,2-1-3
MARAVILLA,3-5-8
GREGORIO,8-5-4
PAVLIK,1-7-8
HUDNALL,4-5-9
ASTON,7-8-6
MCGLOTHLIN,6-8-5
WEISE,1-6-7
DEVEREAUX,1-5-6
BELLE,1-8-9
BORST,6-5-2
BURDETT,8-1-9
FRISBIE,5-9-5
RUMMEL,8-2-1
RENTZ,5-6-2
COBOS,3-6-9
KIMURA,4-6-1
NEU,8-5-4
WINNER,5-6-2
CANDELARIO,4-6-1
CALLIS,1-1-2
BASSO,7-4-2
MCKIM,9-4-4
TAI,1-2-3
ESKEW,1-8-9
LAIR,1-3-4
PYE,5-5-1
KNUTH,3-8-2
SCARBERRY,6-4-1
ALTER,6-5-2
MCGANN,1-6-7
ANSON,7-2-9
DREWS,5-1-6
ZUCKERMAN,9-4-4
PETRONE,7-5-3
LUDLOW,9-6-6
BECHTOLD,2-4-6
NAIR,1-5-6
RENNIE,1-1-2
RHINE,5-4-9
FLEETWOOD,4-2-6
SUDDUTH,6-1-7
LEFTWICH,5-9-5
HARDIMAN,2-3-5
NORTHROP,3-4-7
BANKER,6-9-6
KILLEN,5-4-9
MASTIN,1-3-4
MCMURRY,3-9-3
JASINSKI,1-1-2
TALIAFERRO,4-2-6
MATHERS,6-6-3
SHEIKH,5-1-6
NUSS,3-7-1
JESSE,1-3-4
ZABEL,6-4-1
CROTTY,6-5-2
KAMP,1-4-5
FLEENOR,7-5-3
HALCOMB,7-2-9
EADY,6-2-8
VELLA,6-1-7
DEMARS,6-9-6
ENSLEY,1-7-8
DELOSREYES,3-7-1
ZENDEJAS,2-1-3
LEEDS,1-8-9
JUST,3-4-7
ODAY,7-4-2
DILLS,9-2-2
ZENG,5-2-7
BARRIGA,2-9-2
MILLICAN,1-9-1
CASCIO,7-7-5
EAKIN,6-7-4
ARGO,7-7-5
BORLAND,7-5-3
COVER,2-7-9
DIORIO,3-4-7
CORIA,7-3-1
LEASE,2-4-6
PINKHAM,1-8-9
REICHARD,6-6-3
GUADALUPE,4-3-7
HANSEL,6-8-5
BYE,5-9-5
WESTERFIELD,6-3-9
GALES,6-2-8
MICKLE,5-3-8
LICATA,2-8-1
CRAM,1-7-8
BRACY,1-3-4
MOTTA,7-8-6
IMHOFF,6-6-3
SIEGFRIED,1-9-1
MERRY,5-2-7
SWIGER,5-4-9
TON,6-7-4
HERSEY,1-7-8
MARRONE,3-9-3
GINTER,5-5-1
MIELE,1-7-8
BRETON,2-9-2
SCHEFFLER,1-9-1
PRAY,1-5-6
STAPP,1-8-9
BOGARD,7-4-2
TOWNER,2-3-5
MCELHANEY,2-3-5
BRIDGEWATER,2-2-4
WALDNER,6-8-5
QUIJANO,1-5-6
GALANTE,7-8-6
QUESENBERRY,9-5-5
ROURKE,5-2-7
HARSHMAN,2-8-1
TRAVER,6-6-3
ALVARES,7-8-6
MCGAHA,2-4-6
NYBERG,5-3-8
PHARR,1-6-7
LERCH,5-5-1
SOK,6-3-9
ROSSON,3-7-1
WIGGS,9-2-2
MCELVEEN,6-1-7
DIMAGGIO,7-4-2
RETTIG,5-2-7
AHUMADA,6-7-4
HETZEL,1-3-4
WELLING,5-5-1
CHADWELL,6-8-5
SWINK,9-4-4
MCKINZIE,5-4-9
KWAK,1-9-1
CHABOT,7-6-4
TOMASZEWSKI,3-5-8
BONANNO,4-8-3
LESKO,2-6-8
TETER,1-4-5
STALNAKER,7-4-2
OBER,2-2-4
HOVIS,6-4-1
HOSEY,2-7-9
CHAUDHRY,4-3-7
FEY,5-4-9
VITAL,1-9-1
EARHART,7-1-8
HEINS,5-5-1
CROWTHER,2-9-2
HANNER,6-9-6
BEHR,5-1-6
BILLINGTON,6-9-6
VOGLER,2-5-7
HERSH,5-8-4
PERLMAN,6-1-7
GIVEN,5-7-3
FILES,5-1-6
PARTAIN,2-5-7
CODDINGTON,3-3-6
JARDINE,6-1-7
GRIMMETT,5-1-6
SPRINGS,9-3-3
MACOMBER,3-4-7
HORGAN,7-2-9
ARRIETA,7-2-9
CHARLEY,6-3-9
JOSEPHSON,8-5-4
TUPPER,8-7-6
PROVENZANO,9-2-2
CELAYA,7-6-4
MCVICKER,5-7-3
SIGALA,2-2-4
WIMER,5-9-5
AYON,7-5-3
DOSSANTOS,4-5-9
NORVELL,2-6-8
LORENZEN,7-3-1
PASQUALE,1-1-2
LAMBRIGHT,1-8-9
GOINGS,6-2-8
DEFELICE,6-7-4
WEN,5-1-6
SIGMAN,1-8-9
GAYLOR,7-1-8
REHM,5-3-8
CARINO,7-8-6
WERTH,5-6-2
FOREHAND,3-5-8
HANKE,6-6-3
LASALLE,7-1-8
MITCHUM,3-3-6
PRIESTER,1-1-2
LEFLER,1-3-4
CELIS,5-7-3
LESSER,1-5-6
FITZ,9-7-7
WENTZEL,1-5-6
LAVERY,6-5-2
KLASSEN,6-3-9
SHIFLETT,5-4-9
HEDDEN,1-3-4
HENN,5-9-5
COURSEY,5-2-7
DRAIN,1-9-1
DELORENZO,4-2-6
HAWS,1-5-6
STANSBERRY,6-9-6
TRUMP,3-4-7
DANTZLER,6-4-1
CHAIDEZ,6-5-2
MCSWEENEY,6-7-4
GRIFFEN,5-6-2
TRAIL,1-5-6
GANDARA,3-7-1
BRUNK,3-9-3
KENNON,2-8-1
COSS,6-5-2
BLACKMORE,3-5-8
METTS,5-9-5
GLUCK,3-6-9
BLACKSHEAR,7-1-8
COGAN,7-6-4
BONEY,2-5-7
ENCINAS,6-5-2
ADAMSKI,2-2-4
ROBERGE,7-9-7
SCHUETTE,4-7-2
VALERO,3-7-1
BARROSO,4-3-7
ANTUNEZ,9-2-2
MOHAMMAD,8-6-5
HOUSLEY,5-1-6
ESCOTO,8-6-5
ULLRICH,3-8-2
HELMAN,6-2-8
TROST,6-5-2
LAFAVE,7-4-2
FAITH,1-7-8
BLANEY,6-8-5
KERSHNER,1-7-8
HOEHN,2-3-5
ROEMER,7-4-2
ISLEY,5-2-7
LIPINSKI,9-9-9
CLAUS,4-7-2
CAULFIELD,9-1-1
PAIZ,1-6-7
LEYBA,6-3-9
ROBINETT,2-2-4
LAMBETH,6-1-7
TARPLEY,6-1-7
ESSEX,1-8-9
EILERS,1-4-5
EPLEY,1-8-9
MURDOCH,9-1-1
SANDSTROM,7-8-6
LAUX,4-9-4
DOMINGUE,5-2-7
GRUNDY,3-5-8
BELLOWS,2-5-7
SPINDLER,5-2-7
BOOS,3-3-6
BHATT,1-5-6
TYE,5-9-5
SALAMONE,4-4-8
CIRILLO,6-9-6
TROUP,9-9-9
JEMISON,2-2-4
CALZADA,3-9-3
DOWDEN,2-9-2
GERACI,6-1-7
DUNPHY,3-4-7
SACK,1-6-7
SLOANE,3-9-3
HATHCOCK,7-8-6
YAP,1-5-6
RONQUILLO,6-1-7
WILLETTE,1-6-7
PARTLOW,7-8-6
DEAR,6-4-1
TUNSTALL,4-7-2
KISS,9-4-4
HUHN,3-3-6
SEABOLT,3-8-2
BEENE,6-7-4
SATHER,6-2-8
LOCKRIDGE,2-1-3
DESPAIN,6-8-5
WINES,5-2-7
MCALPINE,6-4-1
WADLEY,6-1-7
DEY,5-2-7
LORING,6-6-3
MEADORS,3-9-3
BUETTNER,4-2-6
LAVALLEY,7-4-2
BUGG,3-7-1
CREEK,1-5-6
MILLETT,5-5-1
PUMPHREY,8-6-5
FREGOSO,8-5-4
MERKLE,1-9-1
SHEFFER,1-3-4
GLASSMAN,2-3-5
GROOVER,8-2-1
SWEATT,6-1-7
COLUNGA,1-9-1
BOYKINS,6-8-5
SENG,5-4-9
STUTZ,3-4-7
BRANN,1-3-4
BLAKEY,6-5-2
MUNOS,9-1-1
GEDDES,1-7-8
AVENDANO,4-9-4
MOLITOR,3-9-3
DIEDRICH,5-1-6
LANGHAM,2-9-2
KINDLE,5-5-1
LACOUR,1-6-7
BUCKLER,8-1-9
CORUM,9-7-7
BAKKE,6-6-3
GODIN,6-7-4
KERNER,1-7-8
TOBEY,2-2-4
KUBIAK,4-6-1
HOYER,2-6-8
HEDGE,1-1-2
PRIEBE,1-9-1
CALLISON,7-6-4
LAHR,1-2-3
SHEARS,6-1-7
SNAVELY,6-2-8
BLATT,1-9-1
MCPEAK,6-7-4
TINNEY,5-1-6
SULLINS,3-4-7
BERNHARD,6-1-7
GIBB,9-2-2
VAILLANCOURT,2-2-4
PAUGH,4-4-8
FUNES,8-3-2
ROMANS,7-1-8
MAURICE,9-7-7
LOUGH,9-9-9
KERWIN,5-3-8
SANGER,6-4-1
VIERRA,6-4-1
MARKUS,4-7-2
COMFORT,3-6-9
KRALL,1-8-9
SPIES,5-9-5
MALCOM,7-5-3
VIZCARRA,2-6-8
BEAMER,2-6-8
KELLERMAN,2-8-1
MCROBERTS,2-3-5
WATERHOUSE,2-7-9
STROMBERG,2-7-9
PERSONS,2-5-7
WHITESELL,1-4-5
HARTY,1-8-9
ROSENBLATT,3-6-9
BROADWATER,4-4-8
CLARDY,1-8-9
SHACKLEFORD,3-9-3
JACQUEZ,9-2-2
BRITTINGHAM,1-3-4
LINDAHL,1-5-6
FELIZ,5-8-4
DANNA,2-5-7
GARWOOD,4-7-2
HERON,2-4-6
SOUTHWICK,9-3-3
DEHOYOS,8-2-1
COTTRILL,6-4-1
MELLOR,2-1-3
GOLDFARB,7-4-2
GRIECO,2-1-3
HELGESON,7-6-4
VANDUSEN,9-1-1
HEINEN,1-9-1
BATT,1-6-7
RUCH,3-2-5
GARRETSON,3-6-9
PANKEY,6-3-9
CAUDILLO,1-4-5
JAKUBOWSKI,1-4-5
PLOWMAN,7-6-4
STARCHER,6-5-2
WESSELS,1-2-3
MOOSE,8-5-4
ROSNER,2-6-8
LOUDEN,5-3-8
WALCZAK,2-3-5
POULSEN,5-7-3
MCCHESNEY,1-4-5
KARNS,1-8-9
CASARES,7-5-3
CUSACK,4-9-4
CESPEDES,6-7-4
CORNELISON,8-8-7
CROSSLAND,7-8-6
HIRST,9-2-2
MIER,5-4-9
ROBERTO,8-4-3
CANCHOLA,8-4-3
BOSSE,2-4-6
SHETLER,1-5-6
MELENDREZ,6-6-3
GIANNINI,1-4-5
SIX,9-7-7
TRAYNOR,7-7-5
KNEPPER,1-3-4
LONERGAN,3-2-5
KESSINGER,1-7-8
HOLLON,3-1-4
WEATHERSBY,2-7-9
STOUFFER,5-6-2
GINGRICH,9-3-3
BREAULT,9-7-7
POMPA,7-9-7
VANHOOSE,9-9-9
BURDINE,8-2-1
LARK,1-5-6
STILTNER,5-4-9
WUNDERLICH,8-1-9
YONG,6-1-7
MERRIFIELD,1-8-9
WILLHITE,5-3-8
GEISER,1-8-9
LAMBRECHT,6-4-1
KEFFER,1-5-6
CARLO,7-6-4
GERMANY,6-5-2
TURGEON,5-5-1
DAME,6-8-5
TRISTAN,1-1-2
BOVA,7-6-4
DOAK,7-6-4
MANNINO,7-1-8
SHOTWELL,2-4-6
BASH,1-2-3
COOTS,3-6-9
FEIST,5-9-5
MAHMOOD,4-2-6
SCHLABACH,2-1-3
SALZMAN,2-3-5
KASS,1-4-5
BRESNAHAN,7-3-1
STONGE,2-6-8
TESCH,5-5-1
GRAJEDA,7-3-1
MCCARRON,7-6-4
MCELWEE,6-6-3
SPRADLING,1-9-1
MCKOWN,6-1-7
COLGAN,7-9-7
PIEDRA,6-2-8
COLLUM,9-4-4
STOFFEL,2-9-2
WON,6-1-7
GULICK,3-6-9
DEVAULT,9-4-4
